,ch_name,entropy,kurt
99,C3-Ref+imf4,1.3971252463415382,5.9358764321898025
100,C3-Ref+imf3,0.8538146573293595,30.054374737538957
101,C3-Ref+imf2,0.5336155760172915,57.21022204579837
102,C3-Ref+imf1,0.21217193695490488,95.335308334001
103,F4-Ref+imf10,1.2166786215209908,-0.9104927423131701
104,F4-Ref+imf9,1.9927058324248759,-0.6734317964386638
105,F4-Ref+imf8,1.944510760568241,0.9291817820288895
106,F4-Ref+imf7,1.7577958732426608,4.474869483324029
107,F4-Ref+imf5,1.6345379272326988,5.221067861825201
108,F4-Ref+imf4,0.8877930187998936,10.688501146965688
109,F4-Ref+imf3,0.599808515329615,21.86655408962034
110,F4-Ref+imf2,0.3561022590081757,55.21627279529321
111,F3-Ref+imf11,1.7272704352863455,-1.0796051982942803
112,F3-Ref+imf8,1.9988251644416546,1.0515750298871165
113,F3-Ref+imf7,1.977236889313293,0.4424899751587801
114,F3-Ref+imf5,1.909113741788608,2.3144158383736793
115,F3-Ref+imf4,1.4345986205671095,6.994479872318188
116,F3-Ref+imf3,0.8925828308011712,16.030721932832616
117,F3-Ref+imf2,0.6461984373568902,27.929447088611397
118,F3-Ref+imf1,0.2575604800481833,108.96777366254547
119,Fp2-Ref+imf10,1.8168518096044468,-1.4685413443975277
120,Fp2-Ref+imf7,1.9786653465309787,1.4999311558168502
121,Fp2-Ref+imf6,1.9823133079029964,1.2290932920545803
122,Fp2-Ref+imf5,1.9690264602269738,0.625010289151577
123,Fp2-Ref+imf4,1.1856804912378702,8.690051075375338
124,Fp2-Ref+imf3,0.5075380784514031,28.589492014492436
125,Fp2-Ref+imf2,0.5056490691731007,60.00936128570974
126,Fp1-Ref+imf11,1.9298877450387362,-1.268476234400078
127,Fp1-Ref+imf10,1.706546460768075,-1.4549535447760844
128,Fp1-Ref+imf5,1.879556209212161,1.0709453227442793
129,Fp1-Ref+imf4,1.2672645066542427,6.1854152168095204
130,Fp1-Ref+imf3,0.8391126004751372,15.327385826540073
131,Fp1-Ref+imf2,0.5767327920537525,41.28727150562697
132,Fp1-Ref+imf1,0.2547149530458701,83.79838142498414
